KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
dialogue_0oqiq,"Another few years and i'll finally be able to move into one of the newer model habitats.\nThe one i've got now is comfortable enough, but the last resident died in it and it's always smelled funny.",,"Encore quelques années et je pourrai enfin emménager dans l'un des habitats les plus récents.\nCelui que j'ai maintenant est assez confortable, mais le dernier résident y est mort et... ça sent toujours le mort.",,,,,,,,,,,,,,
dialogue_0iiqb,"Have you ever heard of SIGMA? I see it on all the Polaris networks, but I honestly have no clue what it is.",,"Avez-vous déjà entendu parler de SIGMA ? Je le vois sur tous les réseaux Polaris, mais honnêtement, je n'ai aucune idée de ce que c'est.",,,,,,,,,,,,,,
dialogue_OCmu4,Don't let the Polaris Oppressor's name scare you! It's here for your protection!\nThere's no pirate alive that doesn't fear the might of the Oppressor.,,Ne laissez pas les opresseurs Polaris vous effrayer ! Il est là pour votre protection !\nIl n'y a pas de pirate vivant qui ne craigne la puissance de l'Oppresseur.,,,,,,,,,,,,,,
dialogue_S0a4W,I heard one of the Hydrobots on Oscutune went rogue and sank a freighter while it was taking on reaction mass.\nWhat kind of a nutjob pumps up water right in front of a Hydrobot? I certainly wouldn't risk it!,,J'ai entendu dire que l'un des Hydrobots d'Oscutune était devenu un voleur et avait coulé un cargo alors qu'il prenait beaucoup de radiation.\nQuel genre de cinglé pompe de l'eau juste devant un Hydrobot ? Je ne m'y risquerais certainement pas !,,,,,,,,,,,,,,
dialogue_WCueC,I heard Polaris mining got permission to collapse a planet in the Theta quadrant.\nThat means a big influx of raw materials from the core extraction. Those goons in Rados won't be happy.,,J'ai entendu dire que les mineurs Polaris avait obtenu la permission de miner jusqu'à l'effondrement d'une planète dans le quadrant Thêta.\nCela signifie un afflux important de matières premières provenant de l'extraction du noyau. Ces crétins de Rados ne seront pas contents.,,,,,,,,,,,,,,
dialogue_A88Uu,Those ASC clowns hit two shipments yesterday as the freighters were coming into the system.\nThe joke's on them though. Those ships were carrying raw sewage to the treatment plant!,,Ces clowns de l'ASC ont touché deux expéditions hier alors que les cargos arrivaient dans le système.\nHonte à eux cependant. Ces navires transportaient des eaux usées brutes vers la station d'épuration !,,,,,,,,,,,,,,
dialogue_Im89u,Rados keeps trying to compete with Polaris' supply lines and end up cutting corners.\nWe've had to dispatch PolSec to bring in three rados freighters this month because they tried to save time by only refuelling at zirax supply stations and ended up out of fuel.,,Les Rados continuent d'essayer de rivaliser avec les lignes d'approvisionnement des Polaris et finissent par couper les points de passage.\nNous avons dû envoyer PolSec afin de faire venir trois cargos Rados ce mois-ci parce qu'ils ont essayé de gagner du temps en faisant le plein uniquement aux stations d'approvisionnement Zirax et de ce fait ils se sont retrouvés à court de le carburant.,,,,,,,,,,,,,,
dialogue_auqWW,"I heard some aliens are working in a Polaris research facility designing new weapons for us. That seems kinda lazy to me, but it's above my paygrade.",,"J'ai entendu dire que des extraterrestres travaillaient dans un centre de recherche Polaris pour concevoir de nouvelles armes pour nous. Cela me semble un peu paresseux, mais c'est au-dessus de mon salaire.",,,,,,,,,,,,,,
dialogue_Ue48a,"Have you seen the Trade Guild? It's a miracle they get anything done. They're all small companies, mostly family-owned.\nPolaris was lucky to break away from them when it did or else the company would be circling the drain.",,"Avez-vous vu la Guilde du Commerce ? C'est un miracle qu'ils obtiennent quelque chose. Ce sont toutes de petites entreprises, pour la plupart familiales.\nLes Polaris ont eu la chance de s'en séparer, sinon ils auraient perdus trop de ressource.",,,,,,,,,,,,,,
dialogue_8IWCK,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_mGauO,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_GK8qc,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_0GUm0,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_mWk0G,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_SNaC3,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_eS204,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_4fmCC,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_84iW7,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_uGieS,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_eWieW,Welcome to our small establishment stranger!,,Bienvenue dans notre petit établissement inconnu !,,,,,,,,,,,,,,
dialogue_ju8Wq,"Be careful of the pirates, they are known to take slaves.",,"Faites attention aux pirates, ils sont connus pour prendre des esclaves.",,,,,,,,,,,,,,
dialogue_OameC,This galaxy is full of opportunity!,,Cette galaxie est pleine d'opportunités !,,,,,,,,,,,,,,
dialogue_8q04e,The Zirax make finding a new home challenging.,,Le Zirax rend la recherche d'une nouvelle maison difficile.,,,,,,,,,,,,,,
dialogue_KOSSm,I wonder how far it is to the nearest trader station?,,Je me demande à quelle distance se trouve la station de commerçant la plus proche ?,,,,,,,,,,,,,,
dialogue_0SSG8,Someday the galaxy will be at peace again.,,"Un jour, la galaxie sera à nouveau en paix.",,,,,,,,,,,,,,
dialogue_0eCii,Colonization is an incredible adventure!,,La colonisation est une aventure incroyable !,,,,,,,,,,,,,,
dialogue_ymOqq,The forest whispers at night. I am glad we have our security fences in place.,,La forêt murmure la nuit. Je suis heureux que nos clôtures de sécurité soient en place.,,,,,,,,,,,,,,
dialogue_00Oia,"The remnants of the War of Silence can be felt everywhere, even on this planet.",,"Les vestiges de la guerre du silence se font sentir partout, même sur cette planète.",,,,,,,,,,,,,,
dialogue_O6Oea,You say you are a Terran? I have not heard of your species. How is your Zirax prefect?,,Vous dites que vous êtes un Terrien ? Je n'ai pas entendu parler de votre espèce. Comment va ton préfet Zirax ?,,,,,,,,,,,,,,
dialogue_Sm4Cd,I do not believe that you are from another galaxy. Go peddle your lies elsewhere.,,Je ne crois pas que vous veniez d'une autre galaxie. Allez colporter vos mensonges ailleurs.,,,,,,,,,,,,,,
dialogue_mCOWO,I heard a rumor that a new Empire has surfaced to challenge the Zirax! They call themselves the Kriel.,,J'ai entendu une rumeur selon laquelle un nouvel Empire a fait surface pour défier le Zirax ! Ils se font appeler les Kriel.,,,,,,,,,,,,,,
dialogue_aqiOK,"Our ship is a modest one, but she is adventure-ready!",,"Notre navire est modeste, mais il est prêt pour l'aventure !",,,,,,,,,,,,,,
dialogue_Ke0K8,I hope we do not run into any pirates.,,J'espère que nous ne rencontrerons pas de pirates.,,,,,,,,,,,,,,
dialogue_k0Kio,The pirates are constantly setting traps. Only last week my kin barely escaped one!,,"Les pirates tendent constamment des pièges. La semaine dernière seulement, mes proches en ont à peine échappé !",,,,,,,,,,,,,,
dialogue_SaK8O,Be sure you pay your right-to-travel fees or the Zirax will impound your ship!,,Assurez-vous de payer vos droits de voyage ou le Zirax saisira votre navire !,,,,,,,,,,,,,,
dialogue_emeGO,"For Polaris, money is all that matters. It's like a score counter in the great game of life and we're all players.\nIf you don't have money, you don't have value. A person with nothing to lose has everything to gain... and that's dangerous.",,"Pour Polaris, l'argent est tout ce qui compte. C'est comme un compteur de points dans le grand jeu de la vie et nous sommes tous des joueurs.\nSi vous n'avez pas d'argent, vous n'avez pas de valeur. Une personne qui n'a rien à perdre a tout à gagner... et c'est dangereux.",,,,,,,,,,,,,,
dialogue_m0WOJ,<i>(back)</i>,,<i>(retour)</i>,,,,,,,,,,,,,,
dialogue_iSuOC,I hear there are civilizations that destroy themselves with environmental disaster. Who would ever be so foolish as to to that?,,J'entends dire qu'il y a des civilisations qui se détruisent avec un désastre environnemental. Qui serait jamais assez fou pour ça ?,,,,,,,,,,,,,,
dialogue_aaqu8,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_qiIGq,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_OamCi,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_C7GiK,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_OWeCC,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_OKeCC,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_9ICOi,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_8i8aP,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_2SWOU,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_G8suC,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_Sa4xG,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_S88ko,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_iS8iq,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_8840K,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_qSK8u,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_C0i0M,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_E8GCC,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_0WZ88,We take what we want.,,On prend ce qu'on veut.,,,,,,,,,,,,,,
dialogue_uWemq,"The slaves sound restless, better fetch the electro-rod.",,"Le chant des esclaves sonnent agités, encore mieux va chercher la matraque électrique.",,,,,,,,,,,,,,
dialogue_CKW4l,"Your ship looks, nice...",,Ton vaisseau a l'air sympa...,,,,,,,,,,,,,,
dialogue_Cmu0G,The damn Zirax drove us to this fetid state.,,Ces satanés Zirax nous ont mis dans cet état fétide.,,,,,,,,,,,,,,
dialogue_euaWH,"I will not succumb to poverty, if the galactic powers will not help us then we will help ourselves.",,"Je ne succomberai pas à la pauvreté, si les puissances galactiques ne nous aident pas, nous nous aiderons nous-mêmes.",,,,,,,,,,,,,,
dialogue_4Ww84,"Where is Zaxks? I swear, if he spent another credit on the Trilinithane...",,Où est Zaxks ? Je jure que s'il dépense un autre crédit pour le Trilinithane...,,,,,,,,,,,,,,
dialogue_ueC8a,"It was either this, or the rebellion, and the rebellion does not pay very well.",,"C'était soit ça, soit la rébellion, et la rébellion ne paie pas très bien.",,,,,,,,,,,,,,
dialogue_48aGO,Scavenging is far better than my old job!,,Le nettoyage est bien meilleur que mon ancien travail !,,,,,,,,,,,,,,
dialogue_4gaPG,"Smuggling is challenging with the Zirax, but is even worse with the Kriel.",,"La contrebande est difficile avec les Zirax, mais c'est encore pire avec le Kriel.",,,,,,,,,,,,,,
dialogue_qSCex,We may ending up helping the Zirax against the Kriel. Hives are not good for business.,,On finira peut-être par aider les Zirax contre les Kriel. Les ruches ne sont pas bonnes pour les affaires.,,,,,,,,,,,,,,
dialogue_K0A8u,I never pay any taxes.,,Je ne paie jamais d'impôts.,,,,,,,,,,,,,,
dialogue_eCmae,Our black market is the real power in the galaxy.,,Notre marché noir est le véritable pouvoir de la galaxie.,,,,,,,,,,,,,,
dialogue_mCSSi,"Your crew, how much would you want for them?",,"Votre équipage, combien voudriez-vous pour eux ?",,,,,,,,,,,,,,
dialogue_cu4Oc,"When you cannot eat, you steal.",,"Quand vous ne pouvez pas manger, vous volez.",,,,,,,,,,,,,,
dialogue_aa4KY,"We do not have a leader, we have each other.",,"Nous n'avons pas de leader, nous nous avons les uns les autres.",,,,,,,,,,,,,,
dialogue_mqi0e,"If the galactic powers keep driving a divide, we will eventually rule the galaxy!",,"Si les puissances galactiques continuent à se diviser, nous finirons par dominer la galaxie !",,,,,,,,,,,,,,
dialogue_sgWW8,"Send a thief to catch a thief, unless they already stole your wallet.",,"Envoyez un voleur pour attraper un voleur, à moins qu'il n'ait déjà volé votre portefeuille.",,,,,,,,,,,,,,
dialogue_O8e8i,Beware the Polaris. They play with powers they do not comprehend.,,Méfiez-vous des Polaris. Ils jouent avec des pouvoirs qu'ils ne comprennent pas.,,,,,,,,,,,,,,
dialogue_SagC8,The Abyssal are the only Zirax we fear and if you have any sense you will fear them too.,,"Les Abyssaux sont les seuls Zirax que nous craignons et si vous avez le moindre bon sens, vous les craindrez aussi.",,,,,,,,,,,,,,
dialogue_40200,The traders guild are the real crooks of the galaxy!,,La guilde des commerçants sont les vrais escrocs de la galaxie !,,,,,,,,,,,,,,
dialogue_uv0uO,I have 257 days off every year.,,J'ai 257 jours de repos par an.,,,,,,,,,,,,,,
dialogue_40e4m,Survival has a way of turning the most civilized being into the most bloodthirsty of savages.,,La survie a le don de transformer l'être le plus civilisé en le plus sanguinaire des sauvages.,,,,,,,,,,,,,,
dialogue_uOnw0,"Pssst, want some Tril?",,"Pssst, tu veux du Tril ?",,,,,,,,,,,,,,
dialogue_iOqCa,"Rob from the rich and give to, us!",,Volez aux riches et donnez-nous !,,,,,,,,,,,,,,
dialogue_qeuWS,"All for one and one for, us!",,Tous pour un et un pour nous !,,,,,,,,,,,,,,
dialogue_amAqO,"That is a nice weapon, you say it 'fires' something? Why would you need to set fire to something when you can project energy?",,"C'est une belle arme, vous lui dites qu'elle 'tire' quelque chose ? Pourquoi auriez-vous besoin de mettre le feu à quelque chose alors que vous pouvez projeter de l'énergie ?",,,,,,,,,,,,,,
dialogue_PTSeK,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_WqiaO,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_Wqm6a,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_aaKqm,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_KCKee,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_8048i,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_CSaGi,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_8KxK2,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_oei8K,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_8KiKY,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_maqia,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_qqeS7,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_4mmjO,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_0Kei2,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_O8Gii,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_04GOW,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_B8Vc4,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_4g4SO,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_KeaF8,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_maiii,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_F0eC8,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_kCqaW,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_4OsaK,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_S1aua,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_qo0S4,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_mCqOi,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_0aeKO,"You are weak, and your survivor stuffs will be ours.",,"Vous êtes faible, et vos équipements de survis seront les nôtres.",,,,,,,,,,,,,,
dialogue_amuCC,"Terrans, rare. You will fetch a high price!",,"Terriens, rares. Vous obtiendrez un prix élevé!",,,,,,,,,,,,,,
dialogue_a440S,Your fleet will soon be stripped and your parts will adorn our ships!,,Votre flotte sera bientôt dépouillée et vos pièces orneront nos vaisseaux !,,,,,,,,,,,,,,
dialogue_C0CuC,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_4884e,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_qu8e4,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_iOKSG,The Trade federation will be swept aside in our advance!,,La Fédération du Commerce sera balayée par notre avancée !,,,,,,,,,,,,,,
dialogue_q88O2,"The Polaris are parasites, to removed with the most fervent of energies.",,"Les Polaris sont des parasites, à éliminer avec la plus fervente des énergies.",,,,,,,,,,,,,,
dialogue_aieqP,The universe will be ours!,,L'univers sera à nous !,,,,,,,,,,,,,,
dialogue_8qequ,Only a primitive civilization would allow for pirates!,,Seule une civilisation primitive autoriserait les pirates !,,,,,,,,,,,,,,
dialogue_GqaSw,We birth the greatest soldiers!,,Nous donnons naissance aux plus grands des soldats !,,,,,,,,,,,,,,
dialogue_446KW,The UCH will be our vassal!,,L'UCH sera notre vassal !,,,,,,,,,,,,,,
dialogue_aimDu,Our birthing pools never sleep.,,Nos piscines d'accouchement ne dorment jamais.,,,,,,,,,,,,,,
dialogue_qCKae,You reek of inferiority.,,Vous puez l'infériorité.,,,,,,,,,,,,,,
dialogue_W48SO,We are the superior race.,,Nous sommes la race supérieure.,,,,,,,,,,,,,,
dialogue_SibWW,We want nothing.,,Nous ne voulons rien.,,,,,,,,,,,,,,
dialogue_SWGeW,Our ships and bases are of superior design!,,Nos navires et nos bases sont de conception supérieure !,,,,,,,,,,,,,,
dialogue_qiq88,We will sweep all before us!,,Nous balayerons tout devant nous !,,,,,,,,,,,,,,
dialogue_AiO4C,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_K4NeK,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_sW8W8,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_Fm44K,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_Caq4S,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_fe0mw,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_aWuuk,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_Gmq0a,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_iaqA7,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_OWuGu,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_Ou8uu,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_4CGGK,<i>(leave)</i>,,<i>(partir)</i>,,,,,,,,,,,,,,
dialogue_60W24,T...terrans..?,,T... terriens... ?,,,,,,,,,,,,,,
dialogue_OWuuu,Music is for primates.,,La musique est pour les primates.,,,,,,,,,,,,,,
dialogue_Oa4Si,Warm blood is inferior.,,Le sang chaud est inférieur.,,,,,,,,,,,,,,
dialogue_Ouqq4,The Zirax are nothing compared to us!,,Les Zirax ne sont rien comparés à nous !,,,,,,,,,,,,,,
dialogue_08e0u,We will not make the same mistake and wake the great silence.,,Nous ne ferons pas la même erreur et réveillerons le grand silence.,,,,,,,,,,,,,,
dialogue_4KmO0,Our past speaks of great times ahead. We must be ready.,,Notre passé parle de grands moments à venir. Nous devons être prêts.,,,,,,,,,,,,,,
dialogue_3ZuOq,We are the rightful inheritors of the progenitors!,,Nous sommes les héritiers légitimes des Progénitor !,,,,,,,,,,,,,,
