KEY,English,Deutsch,Français,Italiano,Spanish,Portuguese (Euro),Portuguese (Brazil),Polish,Russian,Japanese,Chinese (simplified),Chinese (traditional),Korean,Turkish,Greek,Dutch,Vietnamese
pda_qeNGG,Is there possibly  more you can tell me?,,Tu peux m'en dire plus?,,,,,,,,,,,,,,
pda_ue4uw,- -,,,,,,,,,,,,,,,,
pda_Ge64S,Wreckage,,Épave,,,,,,,,,,,,,,
pda_gma4W,Me,,,,,,,,,,,,,,,,
pda_I0meS,- -,,,,,,,,,,,,,,,,
pda_K8WO8,"[c][00ffff][IDA][-][/c] Sure.. I am.. wait..Commander, I do not .. there is a .. please wait .. a signal .. has activated a ..",,"[00ffff][IDA][-] Bien sur.. attendez.. Commandant, je n'ai pas.. il y a un.. attendez.. un signal.. a activé un..",,,,,,,,,,,,,,
pda_0em5i,Wreckage,,,,,,,,,,,,,,,,
pda_gaCGs,Wreckage,,Épave,,,,,,,,,,,,,,
pda_0qGq4,IDA,,IDA,,,,,,,,,,,,,,
pda_upWSq,Me,,Moi,,,,,,,,,,,,,,
pda_o0iCm,- -,,,,,,,,,,,,,,,,
pda_C4C88,IDA ?,,IDA?,,,,,,,,,,,,,,
pda_MKK0Y,IDA! Status report!,,,,,,,,,,,,,,,,
pda_040Wa,- -,,,,,,,,,,,,,,,,
pda_KeCKC,Wreckage,,Épave,,,,,,,,,,,,,,
pda_emC08,Wreckage,,,,,,,,,,,,,,,,
pda_8mmO4,Me,,Moi,,,,,,,,,,,,,,
pda_4SWK0,IDA,,IDA,,,,,,,,,,,,,,
pda_4YmaC,- -,,,,,,,,,,,,,,,,
pda_qo0qK,[c][00ffff][IDA][-][/c]  .. failed .. wave .. protocol .. black .. find override code .. console!,,[00ffff][IDA][-] .. échoué.. wave.. protocole.. black.. trouver .. [ffff00]Code BYPASS[-] .. consol. .. maintenance!,,,,,,,,,,,,,,
pda_Sm8i0,- -,,,,,,,,,,,,,,,,
pda_SB0GS,Wreckage,,Épave,,,,,,,,,,,,,,
pda_4e00q,Wreckage,,,,,,,,,,,,,,,,
pda_kCG0K,Me,,Moi,,,,,,,,,,,,,,
pda_Oiq4i,IDA,,IDA,,,,,,,,,,,,,,
pda_aie8q,[c][00ffff]< Integrated Data Assistant .. remote access detected >[-][/c],,[00ffff]<Assistant de données intégré.. accès à distance détecté>[-],,,,,,,,,,,,,,
pda_KmWuC,[c][00ffff]< Integrated Data Assistant .. emergency shutdown >[-][/c],,[00ffff]<Assistant de données intégré.. arrêt d'urgence>[-],,,,,,,,,,,,,,
pda_Cuut0,Wreckage,,Épave,,,,,,,,,,,,,,
pda_GWOO8,IDA,,IDA,,,,,,,,,,,,,,
pda_4uKCi,Find which code? Console? Where?,,Quel code? Console? où?,,,,,,,,,,,,,,
pda_eCWmq,- -,,,,,,,,,,,,,,,,
pda_0SQCC,Wreckage,,Épave,,,,,,,,,,,,,,
pda_O48lK,Me,,,,,,,,,,,,,,,,
pda_EaHO4,- -,,,,,,,,,,,,,,,,
pda_i08ei,IDA!!,,IDA!!,,,,,,,,,,,,,,
pda_0Cmc6,- -,,,,,,,,,,,,,,,,
pda_auuWK,- -,,,,,,,,,,,,,,,,
pda_uS8u8,Wreckage,,,,,,,,,,,,,,,,
pda_4eMm4,Me,,,,,,,,,,,,,,,,
pda_eWqum,- -,,,,,,,,,,,,,,,,
pda_ue0H4,Wreckage,,Épave,,,,,,,,,,,,,,
pda_K0u02,Me,,,,,,,,,,,,,,,,
pda_KGnk4,- -,,,,,,,,,,,,,,,,
pda_GuKKC,Great.,,Super !,,,,,,,,,,,,,,
pda_iOmaS,"... finding a [c][ffff00]code[-][/c] in a [c][ffff00]maintenance console[-][/c] in a wreckage, after more than a year of the enemy tearing it apart ...",,,,,,,,,,,,,,,,
pda_W8aAK,This whole expedition is absolutely doomed ...,,Toute cette expédition est absolument vouée à l'échec ...,,,,,,,,,,,,,,
pda_S8Sua,Maintenance Console,,Console de maintenance,,,,,,,,,,,,,,
pda_aOi00,Find Token Consoles,,Trouver les Consoles,,,,,,,,,,,,,,
pda_Wa4wq,Override Code,,Code BYPASS,,,,,,,,,,,,,,
pda_SOW80,Radar Station,,Station radar,,,,,,,,,,,,,,
pda_WWqOZ,Find and Access,,Trouver et accéder,,,,,,,,,,,,,,
pda_OSeKa,Find the maintenance console (colored yellow/orange) in the center of the front part of the TITAN wreckage!\n\nNote: You can re-read the logs by facing the maintenance console and pressing F AND in the Empyriopedia/Journeybook!,,Trouvez tout d'abord la console de maintenance (de couleur orange) au centre de la partie avant de l'épave du TITAN !\n\nNote : Vous pouvez relire les journaux sur la console de maintenance en y accédant (F) ET via le Journal PDA (empyriopedia (F1)),,,,,,,,,,,,,,
pda_C4W8q,TITAN Front,,Partie Avant du TITAN,,,,,,,,,,,,,,
pda_CW00O,There are two token consoles in each wreckage. The position is marked on your hud. \nGo closer to 2m to proceed with the mission.\n\nNote: You can re-read the logs by facing the maintenance console and pressing F AND in the Empyriopedia/Journeybook!,,Il y a une console contenant un fragment dans chaque épave. La position est marquée sur votre hud. \nRapprochez-vous de 2m pour déclencher la détection.\n\nNote : Vous pouvez relire les journaux sur la console de maintenance en y accédant (F) ET via le Journal PDA (empyriopedia (F1)),,,,,,,,,,,,,,
pda_a8CaK,Go to bridge,,Rejoindre la passerelle,,,,,,,,,,,,,,
pda_uCKaG,Access Command Console,,Accéder Console de commande,,,,,,,,,,,,,,
pda_SaauK,The command console is marked on our hud.\n\nNote: You can re-read the logs by facing the maintenance console and pressing F AND in the Empyriopedia/Journeybook!,,La console de commande est marquée sur votre hud.\n\nNote : Vous pouvez relire les journaux sur la console de maintenance en y accédant (F) ET via le Journal PDA (empyriopedia (F1)),,,,,,,,,,,,,,
pda_OiaaG,"So, of course these codes are distributed over the Titan. \n[c][ffff00][-][/c]\n[c][ffff00]One in each wreckage[-][/c] no doubt.",,"Ok, ces consoles sont dispersées sur tout le Titan.. \n\n[ffff00]Une dans chaque partie[-] apparemment.",,,,,,,,,,,,,,
pda_Kmoaq,Go up to the bridge.,,Rejoindre la passerelle,,,,,,,,,,,,,,
pda_me44C,Secret Entrance,,Cache secrète,,,,,,,,,,,,,,
pda_W0GKb,The teleporter is located up the elevator. Use it to proceed with the mission.,,Le téléporteur se trouve en haut de l'ascenseur. Trouvez-le et utilisez-le...,,,,,,,,,,,,,,
pda_mqWmW,[c][00ffff][IDA][-][/c]  You need to find the [c][fbff00]core room[-][/c]. Any info should be stored there!,,"[00ffff][IDA][-] Nous devons nous rendre au [00ffff]Coeur de la station[-]. La salle du noyau, où toutes les informations doivent être stockées!",,,,,,,,,,,,,,
pda_qWeeu,Pull lever,,Activer le commutateur,,,,,,,,,,,,,,
pda_CGK0q,"[c][00ffff][IDA][-][/c]  The station computer had some interesting info. The Radar Site is heavily defended, but there is a teleporter set up as a side entrance in one of the perimeter stations ... RIGHT HERE!  \n[c][fbff00][-][/c]\n[c][fbff00]Find the teleporter and use it![-][/c]",,"[00ffff][IDA][-] Je viens de sonder l'ordinateur de cet avant-poste, il n'y a pas de console dans bâtiment, mais j'ai relevé des informations intéressantes. Notamment la présence d'un téléporteur, permettant l'accès à une des stations du périmètre... \n\n[ffff00]Trouvez le et utilisez-le![-]",,,,,,,,,,,,,,
pda_W600C,Pull the lever on the wall in the Core room.,,Activez le commutateur sur le mur dans la salle du Noyau.,,,,,,,,,,,,,,
pda_e0WqK,[c][ffffff]< Access granted > [-][/c]\n[c][ffffff]\n[-][/c][c][ffffff]Mainframe teleport approved.[-][/c],,[ffffff]< Accès autorisé > [-]\n[ffffff]\n[-][ffffff]Séquence de téléportation approuvée.[-],,,,,,,,,,,,,,
pda_8e8eO,"[b][c][00ffff]Chapter 4: A Glacial Grave[-][/c][/b]\n\nGood news is always the best news!\nEnjoy the party, but don't wait for too long.\n\nIt is about time for a [c][ffffff]trip to the snow planet[-][/c], to [c][ffffff]find the wreckage of the TITAN[-][/c] and stir up some icy dust \n\n[i]Location: Snow Planet; Ellyon System (Starter System)[/i]\n\n[i]---[/i]\n\n[i][c][ff7b00]Problem with the mission?[-][/c] Write an email to [c][ffb875]mission@empyriongame.com[-][/c] or contact us in the forum at [c][ffb875]empyriononline.com[-][/c]![/i]",,,,,,,,,,,,,,,,
pda_u8mWq,TITAN Middle,,Partie Centrale du TITAN,,,,,,,,,,,,,,
pda_a4SOg,TITAN Rear,,,,,,,,,,,,,,,,
pda_aquiC,There are two token consoles in each wreckage. The position is marked on your hud. \nGo closer to 2m to proceed with the mission.\n\nNote: You can re-read the logs by facing the maintenance console and pressing F AND in the Empyriopedia/Journeybook!,,Il y a une console contenant un fragment dans chaque épave. La position est marquée sur votre hud. \nRapprochez-vous de 2m pour déclencher la détection.\n\nNote : Vous pouvez relire les journaux sur la console de maintenance en y accédant (F) ET via le Journal PDA (empyriopedia (F1)),,,,,,,,,,,,,,
pda_eKuC0,There are two token consoles in each wreckage. The position is marked on your hud. \nGo closer to 2m to proceed with the mission.\n\nNote: You can re-read the logs by facing the maintenance console and pressing F AND in the Empyriopedia/Journeybook!,,Il y a une console contenant un fragment dans chaque épave. La position est marquée sur votre hud. \nRapprochez-vous de 2m pour déclencher la détection.\n\nNote : Vous pouvez relire les journaux sur la console de maintenance en y accédant (F) ET via le Journal PDA (empyriopedia (F1)),,,,,,,,,,,,,,
pda_SqSea,"Now, off to the [c][ffff00]bridge[-][/c].",,"Ok, direction la [ffff00]passerelle[-].",,,,,,,,,,,,,,
pda_8GCWG,150m fly by,,150m de survol,,,,,,,,,,,,,,
pda_WeqC0,Front,,Avant,,,,,,,,,,,,,,
pda_KSiiA,Middle,,Milieu,,,,,,,,,,,,,,
pda_WqiqG,Rear,,Arrière,,,,,,,,,,,,,,
pda_7m4qe,Go closer than 150m towards the FRONT part of the wreckage.,,Approcher à moins de 150m de la partie AVANT de l'épave.,,,,,,,,,,,,,,
pda_Su8Cq,Go closer than 150m towards the MIDDLE part of the wreckage.,,Approcher à moins de 150 m de la partie du MILIEU de l'épave.,,,,,,,,,,,,,,
pda_4OGqO,Go closer than 150m towards the REAR part of the wreckage.,,Approcher à moins de 150m de la partie ARRIÈRE de l'épave.,,,,,,,,,,,,,,
pda_Wm8Gu,[c][00ffff][IDA][-][/c]  This returned perfect results.  You should now go to the [c][fbff00]front part[-][/c] and land nearby.\n\nI have [c][fbff00]marked [-][/c]an easy [c][fbff00]entry point[-][/c].,,"[00ffff][IDA][-] OK, j'ai suffisamment d'informations maintenant.. Dirigez-vous vers la [ffff00]partie avant[-] et atterrissez à proximité. \n\nJ'ai marqué un [80ffff]point d'entrée[-] facile.",,,,,,,,,,,,,,
pda_K0YKe,Wreckage,,Épave,,,,,,,,,,,,,,
pda_GqCiG,A way in,,Un point d'entrée,,,,,,,,,,,,,,
pda_uSCiW,"Find a way inside the FRONT part of the wreckage. Follow the yellow marker, IDA has set for you.\n\n[c][ff0000]Do NOT deconstruct or destroy ANY console! This might break the mission.[-][/c]",,Trouvez un chemin à l'intérieur de la partie AVANT de l'épave. Suivez le marqueur jaune qu'IDA a défini.\n\nATTENTION!! [ff0000]Ne désassemblez ou détruisez AUCUNE console ! Cela pourrait faire échouer la mission.[-],,,,,,,,,,,,,,
pda_Owiu4,This is giving me goosebumps ...,,Cet endroit me fout la chair de poule ...,,,,,,,,,,,,,,
pda_iaKeK,- -,,,,,,,,,,,,,,,,
pda_m84Cu,- -,,,,,,,,,,,,,,,,
pda_4mMGC,- -,,,,,,,,,,,,,,,,
pda_i4eGa,- -,,,,,,,,,,,,,,,,
pda_OOUWO,- -,,,,,,,,,,,,,,,,
pda_88ii0,- -,,,,,,,,,,,,,,,,
pda_qSKCK,- -,,,,,,,,,,,,,,,,
pda_KWauO,- -,,,,,,,,,,,,,,,,
pda_qGC4e,- -,,,,,,,,,,,,,,,,
pda_iAGsm,- -,,,,,,,,,,,,,,,,
pda_Ciiq0,Fly to the distillery. It is located in the same orbit as the trading station. Follow the yellow marker.,,,,,,,,,,,,,,,,
pda_Oia0i,The bartender is located next to the dancefloor.,,,,,,,,,,,,,,,,
pda_0aaSG,Manager Slick can be found on top of the club in his office. \nYou can go there from the outside or from the inside of the club.,,"Slick, le patron, se trouve tout en haut du club, dans son bureau. \nVous pouvez vous y rendre depuis l'extérieur ou l'intérieur du club.",,,,,,,,,,,,,,
pda_q4S0a,The Inferno Club is in the same orbit as the distillery. Follow the yellow marker on your hud.,,L'Inferno Club est sur la même orbite que la distillerie. Suivez le marqueur jaune sur votre hud.,,,,,,,,,,,,,,
pda_WoW0S,Speak to Lark and get your gratification.,,Parlez à Lark et récupérez votre récompense.,,,,,,,,,,,,,,
pda_SC8OC,Kill all waves of enemies.,,Affrontez les vagues d'ennemis.,,,,,,,,,,,,,,
pda_8K4CU,Wait for 2nd wave,,Attendre la 2ème vague,,,,,,,,,,,,,,
pda_WqWmS,Kill all waves of enemies.,,Tuer tous les ennemis.,,,,,,,,,,,,,,
pda_04O0C,Kill all waves of enemies.,,Tuer tous les ennemis.,,,,,,,,,,,,,,
pda_0OeWG,Kill all waves of enemies.,,Tuer tous les ennemis.,,,,,,,,,,,,,,
pda_4GOCO,Head back to the office and wait.,,Retourner au bâtiment d'en face.,,,,,,,,,,,,,,
pda_qW4ia,Speak to the rootmaster. He is working in the production room on the other side of Lark's office.,,Parlez au maître brasseur Urfk. Il travaille dans la salle de production de l'autre côté du bureau de Lark.,,,,,,,,,,,,,,
pda_caKOm,Speak to brewmaster Lark in the distillery again.,,Repartez parler au maître brasseur Lark à la distillerie.,,,,,,,,,,,,,,
pda_88iOS,"You either can kill all pirates, loot the corpses and the base to find the recipe .. or simply talk them into a trade! \nYou might need to be at NEUTRAL reputation with the Pirates Clan for the latter to be an option, though.",,"Vous pouvez soit tuer tous les pirates, piller leur cadavre ainsi que la base pour trouver la recette.. ou simplement les convaincre d'un échange ! \nIl vous faudra avoir une réputation NEUTRE avec le Clan des Pirates pour que ce soit possible, cependant.",,,,,,,,,,,,,,
pda_amiOr,- -,,,,,,,,,,,,,,,,
pda_IAumq,Targets that count towards the mission: Any drone,,Cibles comptant pour l'objectif de la mission: Tout drone,,,,,,,,,,,,,,
pda_KG0aW,- -,,,,,,,,,,,,,,,,
pda_eKS4m,- -,,,,,,,,,,,,,,,,
pda_40moS,- -,,,,,,,,,,,,,,,,
pda_rq0QB,- -,,,,,,,,,,,,,,,,
pda_SOqOq,- -,,,,,,,,,,,,,,,,
pda_WWm4F,- -,,,,,,,,,,,,,,,,
pda_qGu4q,- -,,,,,,,,,,,,,,,,
pda_CS0mi,- -,,,,,,,,,,,,,,,,
pda_iOS6O,- -,,,,,,,,,,,,,,,,
pda_mA0i8,- -,,,,,,,,,,,,,,,,
pda_WqWOO,Targets that count towards the mission goal: Any drone any Zirax trooper (Patrol and in POIs) Zirax Ripper Dogs Zirax Traders Mechanoids and Turret Robots Armored Golem,,,,,,,,,,,,,,,,
pda_4eSSm,- -,,,,,,,,,,,,,,,,
pda_4miKu,Emergency Broadcast,,,,,,,,,,,,,,,,
pda_CCSeQ,Emergency Broadcast,,Transmission d'urgence,,,,,,,,,,,,,,
pda_8WC4m,Emergency Broadcast,,,,,,,,,,,,,,,,
pda_SSS0C,Emergency Broadcast,,Transmission d'urgence,,,,,,,,,,,,,,
pda_qCtqu,Emergency Broadcast,,Transmission d'urgence,,,,,,,,,,,,,,
pda_SKuum,Prepare for Battle!,,,,,,,,,,,,,,,,
pda_Kuove,Emergency broadcast systems activated.\n\nEnemy troops inbound! ETA about 30 seconds!,,Systèmes de transmission d'urgence activés. \n\nTroupes ennemies en approche! Estimation d'arrivée à environ 30 secondes!,,,,,,,,,,,,,,
pda_KWKKH,Prepare for the battle.  Use your small vessel or capital vessel if available. Bombers are hard to shoot down with hand weapons!,,Préparez-vous à la bataille. Utilisez votre petit vaisseau ou votre vaisseau mère si vous en avez un. Les bombardiers sont difficiles à abattre avec des armes de poing !,,,,,,,,,,,,,,
pda_KamkW,Defend Position,,Défendre la position,,,,,,,,,,,,,,
pda_KCmS4,[c][00ffff][IDA][-][/c] Enemy contacts! Incoming!,,[00ffff][IDA][-] Contacts ennemis! En approche!,,,,,,,,,,,,,,
pda_SSecG,Survive until IDA has sent the broadcast.,,Survivez jusqu'à ce qu'IDA ait diffusée le message.,,,,,,,,,,,,,,
pda_q0Kqa,[c][00ffff][IDA][-][/c]  The antennas are adjusted. Sending. Now!,,[00ffff][IDA][-] Antennes positionnées. Envoi en cours!,,,,,,,,,,,,,,
pda_KOiuq,Defend Position,,Défendre la position,,,,,,,,,,,,,,
pda_u4qi1,Survive until IDA has tracked the location where the reply message was blocked.,,Survivez jusqu'à ce qu'IDA ait localisé l'emplacement d'où le message de réponse a été intercepté.,,,,,,,,,,,,,,
pda_quCGi,"[c][00ffff][IDA][-][/c]  Commander! We just lost the antennas! \n\nThe signal was sent, but the reply seems to have been intercepted!",,"[00ffff][IDA][-] Commandant! Nous venons de perdre les antennes. \n\nLe signal a été envoyé, mais la réponse semble avoir été interceptée!",,,,,,,,,,,,,,
pda_KSGGm,IDA,,IDA,,,,,,,,,,,,,,
pda_Gw40g,Me,,Moi,,,,,,,,,,,,,,
pda_403Cq,- -,,,,,,,,,,,,,,,,
pda_0m2iY,Do we know exactly where?,,Peux-tu localiser le lieu de l'interception ?,,,,,,,,,,,,,,
pda_tWqWq,- -,,,,,,,,,,,,,,,,
pda_CqiWq,[c][00ffff][IDA][-][/c]  Yes. \n\nI have [c][fbff00]marked the location[-][/c] on your map and on your radar.,,,,,,,,,,,,,,,,
pda_000kP,Mainframe,,Unité centrale,,,,,,,,,,,,,,
pda_yqmi8,Mainframe,,,,,,,,,,,,,,,,
pda_0WKea,IDA,,IDA,,,,,,,,,,,,,,
pda_KiULe,Me,,Moi,,,,,,,,,,,,,,
pda_aWiSG,- -,,,,,,,,,,,,,,,,
pda_iSqAO,[c][00ffff][IDA][-][/c]  Commander! I am receiving the reply signal!,,[00ffff][IDA][-] Commandant! J'ai trouvé le message de réponse parmi les données récupérées!,,,,,,,,,,,,,,
pda_0m4P4,What does it say?,,Qu'est-ce que ça dit?,,,,,,,,,,,,,,
pda_aAWee,- -,,,,,,,,,,,,,,,,
pda_maGKq,[c][00ffff][IDA][-][/c]  Just one sentence:\n\nGLaD you are here! ;) \n-Alex,,[00ffff][IDA][-] J'y croyais plus...[-]\n\n[i]Heureuse de te savoir vivant ! ;) [/i] \n[i]- Alex[/i],,,,,,,,,,,,,,
pda_qaS0m,Mainframe,,Unité centrale,,,,,,,,,,,,,,
pda_mC0eH,Mainframe,,,,,,,,,,,,,,,,
pda_8amSA,IDA,,IDA,,,,,,,,,,,,,,
pda_u4eiS,Me,,Moi,,,,,,,,,,,,,,
pda_4SuKq,Holy.. oh my god .. that is .. Alex!,,Oh mon dieu.. c'est.. Alex!,,,,,,,,,,,,,,
pda_q8OK6,- -,,,,,,,,,,,,,,,,
pda_ZWq0m,- -,,,,,,,,,,,,,,,,
pda_O8W4u,[c][00ffff][IDA] [-][/c]Commander. Someone has started a  self destruct! \n\nHead [c][fbff00]back to the teleporter[-][/c]. QUICK!,,"[00ffff][IDA][-] Commandant, l'autodestruction de la station a été enclenchée! \n\n[00ffff]Retournez au téléporteur[-]. VITE !!!",,,,,,,,,,,,,,
pda_quuCa,Mainframe,,,,,,,,,,,,,,,,
pda_Pa8uj,Back to Teleporter,,,,,,,,,,,,,,,,
pda_Wim8m,Head back to the teleporter. You are not in danger when you make it in time to the platform. Enjoy the explosion.,,Retournez au téléporteur. Vous ne serez pas en danger si vous arrivez à temps sur la plateforme!,,,,,,,,,,,,,,
pda_88WKS,Take a break,,Faire une pause,,,,,,,,,,,,,,
pda_WiqqG,Take a break,,Faire une pause,,,,,,,,,,,,,,
pda_KGYOK,Take a break,,Faire une pause,,,,,,,,,,,,,,
pda_WaCOG,Take a break,,Faire une pause,,,,,,,,,,,,,,
pda_auOeC,Take a break,,Faire une pause,,,,,,,,,,,,,,
pda_0wWeS,Take a break,,Faire une pause,,,,,,,,,,,,,,
pda_e4iGa,Take a break,,Faire une pause,,,,,,,,,,,,,,
pda_rGcmm,Me,,Moi,,,,,,,,,,,,,,
pda_SKaaK,Me,,Moi,,,,,,,,,,,,,,
pda_mKOOu,Me,,Moi,,,,,,,,,,,,,,
pda_KCJuC,Me,,Moi,,,,,,,,,,,,,,
pda_eIKu4,- -,,,,,,,,,,,,,,,,
pda_ammIC,I can't believe it. They are alive! Alex too! Thank god!\n\nAlthough ... no coordinates. No flight vector.,,,,,,,,,,,,,,,,
pda_ixeWa,"At least the GRAND and most of the fleet survived this ambush.  They are probably safe, because the Zirax don't know where they went.",,Au moins le GRANT et la plupart de la flotte ont survécu à cette embuscade. Ils sont probablement en sécurité et les Zirax ont sûrement perdu leur trace.,,,,,,,,,,,,,,
pda_44aWW,- -,,,,,,,,,,,,,,,,
pda_m0eCm,- -,,,,,,,,,,,,,,,,
pda_Cq8C4,"With any luck, our actions just now didn't accidentally reveal that location to them either.",,,,,,,,,,,,,,,,
pda_mm7SJ,"[c][00ffff][IDA][-][/c]  A good end, although a dead end, Commander.",,,,,,,,,,,,,,,,
pda_jW8Oo,IDA,,,,,,,,,,,,,,,,
pda_0GuBq,"For now, IDA.",,,,,,,,,,,,,,,,
pda_aGGqK,- -,,,,,,,,,,,,,,,,
pda_QmG4e,- -,,,,,,,,,,,,,,,,
pda_80qCW,Me,,,,,,,,,,,,,,,,
pda_CmOWS,I have a good feeling about this.,,,,,,,,,,,,,,,,
pda_4uiaa,- -,,,,,,,,,,,,,,,,
pda_KSCu4,Me,,,,,,,,,,,,,,,,
pda_420iK,- -,,,,,,,,,,,,,,,,
pda_8u0OT,"And now, let's get the hell out of here.",,,,,,,,,,,,,,,,
pda_uO8aW,Mainframe,,,,,,,,,,,,,,,,
pda_uee0q,Use Teleporter,,,,,,,,,,,,,,,,
pda_4jqWB,The Teleporter brings you back to the entry room in the Radar Station. Use the teleporter in the Radar Station to get back to the COM STATION.,,,,,,,,,,,,,,,,
pda_aOOeu,Enter Room,,Entrer,,,,,,,,,,,,,,
pda_VWK8D,Enter the core room.,,Accéder à la salle du noyau,,,,,,,,,,,,,,
pda_0q08O,..this seems more like a storage room .. but looks like this [c][ffff00]lever on the wall [-][/c]is what we came for!,,..ça ressemble plus à une salle de stockage.. et ce [ffff00]commutateur sur le mur[-] est sûrement LE pourquoi nous sommes là!,,,,,,,,,,,,,,
